epoch,train_loss,val_loss,dsc,iou
0,0.790781,0.407101,0.629862,0.683808
1,0.398938,0.327201,0.676942,0.712807
2,0.358693,0.306298,0.695574,0.766420
3,0.290952,0.299214,0.701992,0.767991
4,0.291627,0.287034,0.714114,0.685600
5,0.290503,0.264068,0.737017,0.740254
6,0.239965,0.273001,0.727798,0.755027
7,0.245310,0.264557,0.736520,0.738950
8,0.252224,0.259011,0.741920,0.735917
9,0.238994,0.260661,0.740299,0.733772
10,0.243680,0.260661,0.740299,0.733772
11,0.224797,0.263742,0.737243,0.720529
12,0.254741,0.262927,0.737976,0.726420
13,0.237559,0.249116,0.751968,0.759547
14,0.241110,0.274143,0.726499,0.683380
15,0.228903,0.262548,0.738258,0.768604
16,0.231463,0.269353,0.731196,0.737172
17,0.248720,0.278337,0.722339,0.772558
18,0.256761,0.275703,0.724756,0.730481
19,0.267583,0.256957,0.743638,0.720054
20,0.282430,0.275765,0.724618,0.673795
21,0.245240,0.242302,0.758325,0.807652
22,0.215355,0.243144,0.757310,0.752359
23,0.231317,0.237498,0.762885,0.745191
24,0.242718,0.241841,0.758510,0.749132
25,0.197285,0.253512,0.746965,0.720221
26,0.204849,0.235512,0.765179,0.787701
27,0.202448,0.238280,0.762197,0.753823
28,0.198939,0.227330,0.773199,0.789262
29,0.205597,0.227636,0.772848,0.793534
30,0.169093,0.227636,0.772848,0.793534
31,0.184290,0.228347,0.772165,0.786982
32,0.187192,0.229031,0.771494,0.778329
33,0.198070,0.225841,0.774686,0.801683
34,0.215945,0.228357,0.772239,0.792514
35,0.197100,0.237214,0.763337,0.759530
36,0.255516,0.240379,0.759938,0.753788
37,0.204844,0.246170,0.754504,0.764967
38,0.223654,0.237669,0.762749,0.771525
39,0.219871,0.241427,0.759026,0.770239
