epoch,train_loss,val_loss,dsc,iou
144,0.113696,0.213660,0.786574,0.814678
145,0.115964,0.215299,0.784939,0.810617
146,0.113135,0.213993,0.786376,0.817922
147,0.116341,0.214697,0.785542,0.811317
148,0.108896,0.210211,0.790103,0.836116
149,0.124319,0.213313,0.786977,0.841666
150,0.116097,0.214873,0.785336,0.803698
151,0.108733,0.219346,0.780969,0.814359
152,0.106639,0.217031,0.783266,0.804173
153,0.113950,0.215958,0.784346,0.817546
154,0.107791,0.211901,0.788375,0.822462
155,0.115125,0.213638,0.786733,0.817861
156,0.102555,0.214395,0.785891,0.825051
157,0.106733,0.218356,0.781932,0.801650
158,0.101884,0.222301,0.778045,0.813159
159,0.101595,0.223349,0.776946,0.797833
160,0.113479,0.214748,0.785535,0.820747
161,0.106380,0.216951,0.783379,0.813025
162,0.109632,0.216647,0.783653,0.813457
163,0.108370,0.215492,0.784849,0.815115
164,0.103716,0.212879,0.787436,0.812561
165,0.104021,0.212456,0.787862,0.819066
166,0.101084,0.216945,0.783380,0.806287
167,0.116453,0.216814,0.783509,0.809393
168,0.096647,0.217974,0.782354,0.830384
169,0.111510,0.218044,0.782303,0.805196
170,0.103453,0.215380,0.784911,0.826147
171,0.092338,0.214444,0.785882,0.818935
172,0.117525,0.215389,0.784928,0.811621
173,0.106508,0.215171,0.785170,0.821058
174,0.110644,0.217609,0.782750,0.812129
175,0.102083,0.217051,0.783318,0.817632
176,0.112467,0.218208,0.782176,0.807519
177,0.101841,0.217664,0.782710,0.818619
178,0.110368,0.216513,0.783829,0.812130
179,0.095952,0.217385,0.782929,0.811886
180,0.102885,0.217645,0.782689,0.814924
181,0.106593,0.216894,0.783440,0.819195
182,0.113743,0.216419,0.783913,0.820565
183,0.101848,0.215616,0.784738,0.822168
184,0.105832,0.216245,0.784123,0.818107
185,0.099321,0.216507,0.783839,0.818981
186,0.114201,0.217850,0.782522,0.810250
187,0.102724,0.216365,0.783941,0.816795
188,0.104700,0.216430,0.783937,0.816507
189,0.097890,0.216487,0.783908,0.812124
190,0.111647,0.216590,0.783779,0.813062
191,0.117013,0.217009,0.783354,0.811718
192,0.115204,0.217275,0.783048,0.813098
193,0.106767,0.217476,0.782891,0.812439
194,0.106393,0.217300,0.783096,0.811587
195,0.103087,0.217265,0.783095,0.813580
196,0.106300,0.217020,0.783339,0.813941
197,0.115232,0.217012,0.783351,0.814258
198,0.115017,0.217020,0.783341,0.814317
199,0.094161,0.216932,0.783442,0.813999
