epoch,train_loss,val_loss,dsc,iou
131,0.127198,0.230625,0.769536,0.796318
132,0.171819,0.228693,0.771445,0.796507
133,0.154401,0.228828,0.771350,0.816898
134,0.146992,0.236942,0.763203,0.770386
135,0.170704,0.239582,0.760562,0.772217
136,0.164902,0.233382,0.766782,0.795479
137,0.154945,0.229419,0.770717,0.792595
138,0.200450,0.236760,0.763333,0.774657
139,0.202990,0.228081,0.772061,0.813637
140,0.169738,0.233512,0.766654,0.776975
141,0.170230,0.248557,0.751545,0.727699
142,0.159643,0.237880,0.762306,0.811811
143,0.145444,0.238491,0.761646,0.769643
144,0.150632,0.228303,0.771958,0.807371
145,0.152202,0.247211,0.752937,0.780445
146,0.144115,0.226304,0.773847,0.819103
147,0.155210,0.243281,0.756869,0.759394
148,0.164599,0.234852,0.765318,0.787966
149,0.155323,0.236429,0.763769,0.783928
150,0.144437,0.236429,0.763769,0.783928
151,0.142861,0.235112,0.765044,0.787204
152,0.133338,0.239377,0.760791,0.775877
153,0.134931,0.245572,0.754574,0.767424
154,0.152464,0.243853,0.756204,0.753352
155,0.157166,0.241820,0.758300,0.786571
156,0.147659,0.245577,0.754585,0.765752
157,0.147871,0.240898,0.759205,0.772504
158,0.139822,0.255078,0.745068,0.776214
159,0.161424,0.239381,0.760727,0.784912
160,0.170534,0.234538,0.765571,0.795547
161,0.175922,0.237255,0.762867,0.809122
162,0.210359,0.238506,0.761644,0.839198
163,0.161469,0.250673,0.749493,0.761478
164,0.135229,0.246305,0.753845,0.768920
165,0.159356,0.241697,0.758427,0.779744
166,0.128694,0.242377,0.757745,0.778357
167,0.157776,0.231999,0.768131,0.804096
168,0.136720,0.233875,0.766301,0.795157
169,0.153095,0.232809,0.767361,0.798275
170,0.148210,0.232809,0.767361,0.798275
171,0.120306,0.232905,0.767263,0.800515
172,0.144276,0.233939,0.766198,0.810118
173,0.145959,0.240837,0.759282,0.780485
174,0.163396,0.252519,0.747608,0.770590
175,0.139235,0.242601,0.757585,0.796193
176,0.172384,0.236437,0.763688,0.791398
177,0.151801,0.249604,0.750527,0.774710
178,0.192330,0.237963,0.762122,0.797284
179,0.154257,0.238053,0.762060,0.816866
180,0.156612,0.241847,0.758228,0.771896
181,0.167674,0.241748,0.758480,0.784070
182,0.206976,0.248576,0.751566,0.779642
183,0.184576,0.250825,0.749288,0.760649
184,0.166177,0.237479,0.762665,0.836193
185,0.156906,0.238508,0.761599,0.809478
186,0.147241,0.242759,0.757339,0.779786
187,0.142334,0.237207,0.762961,0.782776
188,0.162310,0.240010,0.760118,0.785135
189,0.140916,0.241318,0.758784,0.784988
190,0.138280,0.241318,0.758784,0.784988
191,0.133103,0.241158,0.758967,0.785180
192,0.159222,0.237096,0.763057,0.792322
193,0.145839,0.240530,0.759577,0.768980
194,0.127652,0.239101,0.760971,0.780610
195,0.123403,0.262216,0.737937,0.727148
196,0.154465,0.237795,0.762333,0.769219
197,0.157915,0.244887,0.755228,0.757036
198,0.155300,0.248649,0.751411,0.744029
199,0.140881,0.235492,0.764620,0.771555
