epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
0,data_to_gpu,0.99,23.64,138.9,16.0,6543.2,22.0,76.0
0,forward,364.25,8742.11,19576.8,49615.2,6543.2,22.0,76.0
0,backward,1094.50,26268.02,19941.7,-49586.8,6543.2,22.0,76.0
0,optimizer,9.47,227.36,152.1,42.4,6543.2,22.0,76.0
0,val_forward,85.87,515.20,3038.4,64.0,6543.2,22.0,76.0
0,val_metrics,36.61,219.64,204.9,0.0,6543.2,22.0,76.0
1,data_to_gpu,0.98,23.59,138.9,16.0,1423.2,8.0,81.6
1,forward,84.22,2021.25,3906.4,49616.0,1423.2,8.0,81.6
1,backward,1007.48,24179.55,6212.4,-49608.0,1423.2,8.0,81.6
1,optimizer,4.26,102.19,152.1,0.0,1423.2,8.0,81.6
1,val_forward,84.59,507.56,3038.4,64.0,1423.2,8.0,81.6
1,val_metrics,2.02,12.15,204.9,0.0,1423.2,8.0,81.6
2,data_to_gpu,1.10,26.36,138.9,16.0,1270.6,11.8,44.8
2,forward,108.58,2605.90,3906.4,49616.0,1270.6,11.8,44.8
2,backward,792.12,19010.93,6212.4,-49608.0,1270.6,11.8,44.8
2,optimizer,6.33,151.81,152.1,0.0,1270.6,11.8,44.8
2,val_forward,84.65,507.93,3038.4,64.0,1270.6,11.8,44.8
2,val_metrics,2.41,14.48,204.9,0.0,1270.6,11.8,44.8
3,data_to_gpu,0.98,23.53,138.9,16.0,15823.4,6.9,39.2
3,forward,84.19,2020.44,3906.4,49616.0,15823.4,6.9,39.2
3,backward,435.66,10455.91,6212.4,-49608.0,15823.4,6.9,39.2
3,optimizer,4.42,106.03,152.1,0.0,15823.4,6.9,39.2
3,val_forward,84.73,508.38,3038.4,64.0,15823.4,6.9,39.2
3,val_metrics,2.45,14.69,204.9,0.0,15823.4,6.9,39.2
4,data_to_gpu,0.95,22.89,138.9,16.0,1177.8,7.3,83.9
4,forward,84.18,2020.24,3906.4,49616.0,1177.8,7.3,83.9
4,backward,1071.73,25721.50,6212.4,-49608.0,1177.8,7.3,83.9
4,optimizer,4.38,105.05,152.1,0.0,1177.8,7.3,83.9
4,val_forward,84.64,507.85,3038.4,64.0,1177.8,7.3,83.9
4,val_metrics,2.32,13.91,204.9,0.0,1177.8,7.3,83.9
5,data_to_gpu,0.98,23.50,138.9,16.0,1152.3,7.4,84.0
5,forward,84.19,2020.61,3906.4,49616.0,1152.3,7.4,84.0
5,backward,1075.61,25814.76,6212.4,-49608.0,1152.3,7.4,84.0
5,optimizer,4.35,104.49,152.1,0.0,1152.3,7.4,84.0
5,val_forward,84.62,507.71,3038.4,64.0,1152.3,7.4,84.0
5,val_metrics,2.30,13.77,204.9,0.0,1152.3,7.4,84.0
6,data_to_gpu,1.04,25.01,138.9,16.0,8018.5,8.0,55.8
6,forward,84.22,2021.28,3906.4,49616.0,8018.5,8.0,55.8
6,backward,535.13,12843.23,6212.4,-49608.0,8018.5,8.0,55.8
6,optimizer,4.35,104.29,152.1,0.0,8018.5,8.0,55.8
6,val_forward,84.62,507.71,3038.4,64.0,8018.5,8.0,55.8
6,val_metrics,2.29,13.71,204.9,0.0,8018.5,8.0,55.8
7,data_to_gpu,1.01,24.31,138.9,16.0,22083.9,7.3,23.2
7,forward,84.21,2021.11,3906.4,49616.0,22083.9,7.3,23.2
7,backward,220.99,5303.77,6212.4,-49608.0,22083.9,7.3,23.2
7,optimizer,4.25,101.97,152.1,0.0,22083.9,7.3,23.2
7,val_forward,84.68,508.06,3038.4,64.0,22083.9,7.3,23.2
7,val_metrics,2.29,13.73,204.9,0.0,22083.9,7.3,23.2
8,data_to_gpu,1.01,24.22,138.9,16.0,1686.7,6.6,81.8
8,forward,84.26,2022.19,3906.4,49616.0,1686.7,6.6,81.8
8,backward,1003.95,24094.90,6212.4,-49608.0,1686.7,6.6,81.8
8,optimizer,4.50,107.95,152.1,0.0,1686.7,6.6,81.8
8,val_forward,84.58,507.50,3038.4,64.0,1686.7,6.6,81.8
8,val_metrics,2.34,14.03,204.9,0.0,1686.7,6.6,81.8
9,data_to_gpu,0.99,23.77,138.9,16.0,1130.2,7.6,84.4
9,forward,84.15,2019.71,3906.4,49616.0,1130.2,7.6,84.4
9,backward,1092.22,26213.37,6212.4,-49608.0,1130.2,7.6,84.4
9,optimizer,4.29,102.94,152.1,0.0,1130.2,7.6,84.4
9,val_forward,84.67,508.01,3038.4,64.0,1130.2,7.6,84.4
9,val_metrics,2.34,14.05,204.9,0.0,1130.2,7.6,84.4
