epoch,train_loss,val_loss,dsc,iou
0,0.938261,0.923846,0.085930,0.873640
1,0.902584,0.830879,0.189904,0.893664
2,0.679928,0.416500,0.611707,0.718573
3,0.402131,0.319237,0.692359,0.719965
4,0.318170,0.298543,0.712656,0.692215
5,0.304789,0.297106,0.711690,0.664555
6,0.270026,0.278601,0.730714,0.724338
7,0.251840,0.274406,0.733598,0.688543
8,0.277969,0.270411,0.739445,0.736069
9,0.279130,0.278754,0.730802,0.719958
10,0.241552,0.271653,0.736929,0.716809
11,0.241243,0.266998,0.742121,0.734146
12,0.253746,0.244918,0.765340,0.767555
13,0.220542,0.259034,0.751137,0.740804
14,0.228148,0.237005,0.770592,0.753618
15,0.218765,0.260218,0.749112,0.744469
16,0.223376,0.267440,0.737069,0.695726
17,0.226904,0.234307,0.773700,0.751012
18,0.206606,0.229906,0.777215,0.783270
19,0.241522,0.243109,0.766964,0.732482
20,0.246178,0.233969,0.772290,0.726525
21,0.206098,0.232226,0.774094,0.756149
22,0.193989,0.226519,0.779679,0.793382
23,0.206764,0.220879,0.785684,0.794440
24,0.229737,0.226829,0.780433,0.809018
25,0.190646,0.248456,0.755938,0.709985
26,0.186306,0.247129,0.759067,0.730816
27,0.206979,0.254220,0.748789,0.696964
28,0.216224,0.219827,0.789928,0.835762
29,0.202716,0.217646,0.788929,0.793060
30,0.176801,0.238605,0.768001,0.761129
31,0.189167,0.239531,0.767200,0.767830
32,0.189935,0.247955,0.757458,0.753934
33,0.203479,0.256394,0.752145,0.722525
34,0.220077,0.222259,0.784480,0.797176
35,0.196619,0.233916,0.772271,0.791178
36,0.213139,0.221067,0.784560,0.800469
37,0.182254,0.227620,0.780331,0.814509
38,0.211378,0.236804,0.771385,0.781632
39,0.223849,0.218376,0.787924,0.786713
40,0.209406,0.237034,0.771502,0.755346
41,0.205491,0.233279,0.773289,0.780416
42,0.198540,0.218777,0.787339,0.779049
43,0.167331,0.227541,0.778311,0.757744
44,0.174122,0.219210,0.788166,0.794384
45,0.165546,0.228049,0.780776,0.759074
46,0.156495,0.224388,0.783567,0.813041
47,0.193108,0.223956,0.785550,0.819556
48,0.182518,0.224256,0.781948,0.762492
49,0.220484,0.223637,0.782479,0.784586
50,0.208878,0.222636,0.786179,0.764120
51,0.170107,0.223521,0.784008,0.772352
52,0.179717,0.225458,0.781845,0.759635
53,0.165324,0.231272,0.776341,0.779707
54,0.189022,0.230665,0.778078,0.810414
55,0.196920,0.222588,0.786310,0.811544
56,0.212059,0.230987,0.777780,0.793723
57,0.182639,0.230199,0.779358,0.824059
58,0.200814,0.230224,0.776681,0.774384
59,0.202727,0.234667,0.774662,0.767364
