epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
12,forward,147.99,1775.88,4441.1,25100.0,5458.5,4.2,52.8
12,backward,409.28,4911.34,7985.6,-25093.0,5458.5,4.2,52.8
12,optimizer,5.27,63.28,168.1,0.0,5458.5,4.2,52.8
12,val_forward,153.20,459.61,5970.9,80.0,5458.5,4.2,52.8
12,val_metrics,2.98,8.95,302.0,0.0,5458.5,4.2,52.8
13,data_to_gpu,2.26,27.08,162.9,32.0,3993.0,4.3,61.8
13,forward,148.07,1776.82,4441.1,25100.0,3993.0,4.3,61.8
13,backward,480.25,5762.98,7985.6,-25091.0,3993.0,4.3,61.8
13,optimizer,5.55,66.60,168.1,0.0,3993.0,4.3,61.8
13,val_forward,152.92,458.76,5971.9,80.0,3993.0,4.3,61.8
13,val_metrics,3.07,9.22,303.0,0.0,3993.0,4.3,61.8
14,data_to_gpu,2.28,27.40,162.9,32.0,2407.7,4.9,70.5
14,forward,148.07,1776.84,4441.1,25100.0,2407.7,4.9,70.5
14,backward,504.98,6059.74,7985.6,-25092.0,2407.7,4.9,70.5
14,optimizer,5.13,61.58,168.1,0.0,2407.7,4.9,70.5
14,val_forward,152.90,458.70,5971.9,80.0,2407.7,4.9,70.5
14,val_metrics,3.24,9.72,303.0,0.0,2407.7,4.9,70.5
15,data_to_gpu,2.22,26.62,162.9,32.0,1736.2,4.5,75.5
15,forward,148.08,1776.97,4441.1,25102.0,1736.2,4.5,75.5
15,backward,505.79,6069.49,7986.6,-25094.0,1736.2,4.5,75.5
15,optimizer,5.65,67.80,168.1,0.0,1736.2,4.5,75.5
15,val_forward,153.21,459.64,5971.9,80.0,1736.2,4.5,75.5
15,val_metrics,3.03,9.10,303.0,0.0,1736.2,4.5,75.5
16,data_to_gpu,2.35,28.20,162.9,32.0,3937.7,3.5,60.9
16,forward,148.04,1776.54,4441.1,25102.0,3937.7,3.5,60.9
16,backward,447.31,5367.71,7986.6,-25094.0,3937.7,3.5,60.9
16,optimizer,5.69,68.28,168.1,0.0,3937.7,3.5,60.9
16,val_forward,153.11,459.32,5971.9,80.0,3937.7,3.5,60.9
16,val_metrics,3.05,9.16,303.0,0.0,3937.7,3.5,60.9
17,data_to_gpu,2.31,27.76,162.0,32.0,3549.5,4.1,61.8
17,forward,148.01,1776.11,4441.1,25107.9,3549.5,4.1,61.8
17,backward,429.02,5148.23,7986.6,-25100.9,3549.5,4.1,61.8
17,optimizer,5.18,62.20,168.1,0.0,3549.5,4.1,61.8
17,val_forward,152.87,458.60,5970.9,80.0,3549.5,4.1,61.8
17,val_metrics,2.97,8.91,303.0,0.0,3549.5,4.1,61.8
18,data_to_gpu,2.21,26.46,162.9,32.0,2111.4,4.7,70.7
18,forward,148.07,1776.87,4441.1,25102.0,2111.4,4.7,70.7
18,backward,451.43,5417.15,7986.6,-25093.0,2111.4,4.7,70.7
18,optimizer,5.16,61.87,168.1,0.0,2111.4,4.7,70.7
18,val_forward,152.95,458.85,5971.9,80.0,2111.4,4.7,70.7
18,val_metrics,3.24,9.72,303.0,0.0,2111.4,4.7,70.7
19,data_to_gpu,2.19,26.24,162.9,32.0,4010.1,3.5,58.8
19,forward,148.08,1776.96,4441.1,25100.0,4010.1,3.5,58.8
19,backward,409.18,4910.13,7985.6,-25093.0,4010.1,3.5,58.8
19,optimizer,4.96,59.51,168.1,0.0,4010.1,3.5,58.8
19,val_forward,153.00,459.00,5970.9,80.0,4010.1,3.5,58.8
19,val_metrics,3.18,9.53,302.0,0.0,4010.1,3.5,58.8
20,data_to_gpu,2.27,27.29,162.9,32.0,3229.6,4.9,64.1
20,forward,148.09,1777.08,4441.1,25100.0,3229.6,4.9,64.1
20,backward,441.09,5293.05,7985.6,-25091.0,3229.6,4.9,64.1
20,optimizer,5.82,69.89,168.1,0.0,3229.6,4.9,64.1
20,val_forward,153.25,459.76,5971.9,80.0,3229.6,4.9,64.1
20,val_metrics,3.12,9.35,303.0,0.0,3229.6,4.9,64.1
21,data_to_gpu,2.25,27.05,162.9,32.0,2031.9,3.9,72.5
21,forward,148.13,1777.61,4441.1,25100.0,2031.9,3.9,72.5
21,backward,491.94,5903.30,7985.6,-25092.0,2031.9,3.9,72.5
21,optimizer,5.10,61.26,168.1,0.0,2031.9,3.9,72.5
21,val_forward,152.90,458.70,5971.9,80.0,2031.9,3.9,72.5
21,val_metrics,3.20,9.59,303.0,0.0,2031.9,3.9,72.5
22,data_to_gpu,2.34,28.13,162.9,32.0,2401.6,3.5,71.8
22,forward,148.02,1776.24,4441.1,25102.0,2401.6,3.5,71.8
22,backward,537.80,6453.62,7986.6,-25094.0,2401.6,3.5,71.8
22,optimizer,5.07,60.78,168.1,0.0,2401.6,3.5,71.8
22,val_forward,152.87,458.61,5971.9,80.0,2401.6,3.5,71.8
