epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
0,data_to_gpu,18.55,445.27,138.9,16.0,1217.1,19.6,94.3
0,forward,355.81,8539.45,19576.8,49615.2,1217.1,19.6,94.3
0,backward,1132.28,27174.69,19941.7,-49585.8,1217.1,19.6,94.3
0,optimizer,8.50,203.91,152.1,42.4,1217.1,19.6,94.3
0,val_forward,101.84,611.04,3039.4,64.0,1217.1,19.6,94.3
0,val_metrics,38.45,230.69,204.9,0.0,1217.1,19.6,94.3
1,data_to_gpu,17.99,431.83,138.9,16.0,1542.3,7.8,80.2
1,forward,84.17,2020.09,3906.4,49616.0,1542.3,7.8,80.2
1,backward,262.66,6303.88,6212.4,-49609.0,1542.3,7.8,80.2
1,optimizer,4.46,106.98,152.1,0.0,1542.3,7.8,80.2
1,val_forward,94.36,566.14,3038.4,64.0,1542.3,7.8,80.2
1,val_metrics,2.08,12.48,204.0,0.0,1542.3,7.8,80.2
2,data_to_gpu,18.37,440.78,138.9,16.0,991.8,8.8,28.9
2,forward,84.86,2036.70,3906.4,49617.0,991.8,8.8,28.9
2,backward,257.63,6183.17,6213.4,-49609.0,991.8,8.8,28.9
2,optimizer,6.08,145.85,152.1,0.0,991.8,8.8,28.9
2,val_forward,94.30,565.77,3038.4,64.0,991.8,8.8,28.9
2,val_metrics,2.37,14.23,204.0,0.0,991.8,8.8,28.9
3,data_to_gpu,18.92,453.98,138.9,16.0,3035.4,7.1,69.0
3,forward,84.07,2017.60,3906.4,49616.0,3035.4,7.1,69.0
3,backward,219.45,5266.76,6212.4,-49608.0,3035.4,7.1,69.0
3,optimizer,4.06,97.50,152.1,0.0,3035.4,7.1,69.0
3,val_forward,95.94,575.63,3038.4,64.0,3035.4,7.1,69.0
3,val_metrics,2.28,13.68,204.0,0.0,3035.4,7.1,69.0
4,data_to_gpu,18.76,450.29,138.9,16.0,833.4,7.3,86.2
4,forward,84.14,2019.48,3906.4,49616.0,833.4,7.3,86.2
4,backward,289.90,6957.69,6212.4,-49608.0,833.4,7.3,86.2
4,optimizer,4.83,115.91,152.1,0.0,833.4,7.3,86.2
4,val_forward,94.21,565.23,3038.4,64.0,833.4,7.3,86.2
4,val_metrics,2.56,15.37,204.9,0.0,833.4,7.3,86.2
5,data_to_gpu,19.22,461.22,138.9,16.0,1531.9,6.1,79.7
5,forward,84.05,2017.30,3906.4,49616.0,1531.9,6.1,79.7
5,backward,236.84,5684.06,6212.4,-49608.0,1531.9,6.1,79.7
5,optimizer,4.35,104.36,152.1,0.0,1531.9,6.1,79.7
5,val_forward,94.16,564.93,3038.4,64.0,1531.9,6.1,79.7
5,val_metrics,2.70,16.20,204.0,0.0,1531.9,6.1,79.7
6,data_to_gpu,19.11,458.70,138.9,16.0,3019.8,6.1,69.1
6,forward,84.07,2017.62,3906.4,49617.0,3019.8,6.1,69.1
6,backward,218.94,5254.46,6213.4,-49609.0,3019.8,6.1,69.1
6,optimizer,4.30,103.11,152.1,0.0,3019.8,6.1,69.1
6,val_forward,95.19,571.15,3038.4,64.0,3019.8,6.1,69.1
6,val_metrics,2.41,14.47,204.0,0.0,3019.8,6.1,69.1
7,data_to_gpu,19.08,457.94,138.9,16.0,3030.3,6.6,69.0
7,forward,84.10,2018.49,3906.4,49616.0,3030.3,6.6,69.0
7,backward,218.99,5255.83,6212.4,-49608.0,3030.3,6.6,69.0
7,optimizer,4.80,115.16,152.1,0.0,3030.3,6.6,69.0
7,val_forward,94.63,567.78,3038.4,64.0,3030.3,6.6,69.0
7,val_metrics,2.23,13.39,204.9,0.0,3030.3,6.6,69.0
8,data_to_gpu,18.68,448.44,138.9,16.0,820.2,8.1,85.3
8,forward,84.17,2020.01,3906.4,49616.0,820.2,8.1,85.3
8,backward,260.48,6251.58,6212.4,-49608.0,820.2,8.1,85.3
8,optimizer,4.83,115.81,152.1,0.0,820.2,8.1,85.3
8,val_forward,94.90,569.43,3038.4,64.0,820.2,8.1,85.3
8,val_metrics,2.34,14.02,204.0,0.0,820.2,8.1,85.3
9,data_to_gpu,18.26,438.23,138.9,16.0,2248.5,6.6,74.7
9,forward,84.08,2017.94,3906.4,49617.0,2248.5,6.6,74.7
9,backward,228.39,5481.42,6213.4,-49609.0,2248.5,6.6,74.7
9,optimizer,4.66,111.75,152.1,0.0,2248.5,6.6,74.7
9,val_forward,95.15,570.87,3038.4,64.0,2248.5,6.6,74.7
9,val_metrics,2.26,13.54,204.0,0.0,2248.5,6.6,74.7
