epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
32,optimizer,4.39,105.25,152.1,0.0,752.2,7.4,86.7
32,val_forward,90.72,544.35,3038.4,64.0,752.2,7.4,86.7
32,val_metrics,2.75,16.47,204.0,0.0,752.2,7.4,86.7
33,data_to_gpu,9.38,225.20,138.9,16.0,2943.8,8.2,69.0
33,forward,83.99,2015.83,3906.4,49617.0,2943.8,8.2,69.0
33,backward,218.47,5243.18,6213.4,-49609.0,2943.8,8.2,69.0
33,optimizer,4.14,99.36,152.1,0.0,2943.8,8.2,69.0
33,val_forward,88.82,532.94,3038.4,64.0,2943.8,8.2,69.0
33,val_metrics,2.24,13.43,204.0,0.0,2943.8,8.2,69.0
34,data_to_gpu,9.42,226.10,138.9,16.0,1533.3,6.9,80.2
34,forward,84.00,2016.06,3906.4,49616.0,1533.3,6.9,80.2
34,backward,243.54,5844.91,6212.4,-49608.0,1533.3,6.9,80.2
34,optimizer,4.17,100.09,152.1,0.0,1533.3,6.9,80.2
34,val_forward,90.22,541.31,3038.4,64.0,1533.3,6.9,80.2
34,val_metrics,2.70,16.20,204.9,0.0,1533.3,6.9,80.2
35,data_to_gpu,8.94,214.48,138.9,16.0,1589.9,7.9,80.3
35,forward,84.03,2016.69,3906.4,49616.0,1589.9,7.9,80.3
35,backward,255.07,6121.77,6212.4,-49608.0,1589.9,7.9,80.3
35,optimizer,4.07,97.79,152.1,0.0,1589.9,7.9,80.3
35,val_forward,89.00,534.03,3038.4,64.0,1589.9,7.9,80.3
35,val_metrics,2.67,16.05,204.0,0.0,1589.9,7.9,80.3
36,data_to_gpu,8.95,214.80,138.9,16.0,782.6,8.4,87.0
36,forward,84.06,2017.34,3906.4,49617.0,782.6,8.4,87.0
36,backward,277.27,6654.48,6213.4,-49609.0,782.6,8.4,87.0
36,optimizer,4.40,105.53,152.1,0.0,782.6,8.4,87.0
36,val_forward,88.86,533.14,3038.4,64.0,782.6,8.4,87.0
36,val_metrics,2.25,13.49,204.0,0.0,782.6,8.4,87.0
37,data_to_gpu,9.06,217.47,138.9,16.0,783.6,8.4,88.1
37,forward,84.02,2016.46,3906.4,49616.0,783.6,8.4,88.1
37,backward,321.53,7716.67,6212.4,-49608.0,783.6,8.4,88.1
37,optimizer,4.09,98.08,152.1,0.0,783.6,8.4,88.1
37,val_forward,88.78,532.65,3038.4,64.0,783.6,8.4,88.1
37,val_metrics,2.26,13.58,204.9,0.0,783.6,8.4,88.1
38,data_to_gpu,8.99,215.69,138.9,16.0,835.8,7.8,86.5
38,forward,84.03,2016.68,3906.4,49616.0,835.8,7.8,86.5
38,backward,273.49,6563.66,6212.4,-49608.0,835.8,7.8,86.5
38,optimizer,4.39,105.46,152.1,0.0,835.8,7.8,86.5
38,val_forward,91.97,551.81,3038.4,64.0,835.8,7.8,86.5
38,val_metrics,2.42,14.51,204.0,0.0,835.8,7.8,86.5
39,data_to_gpu,9.36,224.58,138.9,16.0,2416.8,7.9,73.6
39,forward,83.99,2015.83,3906.4,49617.0,2416.8,7.9,73.6
39,backward,233.99,5615.69,6213.4,-49609.0,2416.8,7.9,73.6
39,optimizer,4.02,96.40,152.1,0.0,2416.8,7.9,73.6
39,val_forward,90.84,545.06,3038.4,64.0,2416.8,7.9,73.6
39,val_metrics,2.75,16.52,204.0,0.0,2416.8,7.9,73.6
40,data_to_gpu,9.24,221.65,138.9,16.0,737.1,8.0,87.1
40,forward,84.03,2016.62,3906.4,49616.0,737.1,8.0,87.1
40,backward,274.45,6586.68,6212.4,-49608.0,737.1,8.0,87.1
40,optimizer,4.10,98.34,152.1,0.0,737.1,8.0,87.1
40,val_forward,88.89,533.33,3038.4,64.0,737.1,8.0,87.1
40,val_metrics,2.27,13.60,204.9,0.0,737.1,8.0,87.1
41,data_to_gpu,9.24,221.67,138.9,16.0,2670.6,8.4,70.7
41,forward,84.00,2015.94,3906.4,49616.0,2670.6,8.4,70.7
41,backward,218.40,5241.59,6212.4,-49608.0,2670.6,8.4,70.7
41,optimizer,4.16,99.90,152.1,0.0,2670.6,8.4,70.7
41,val_forward,89.38,536.29,3038.4,64.0,2670.6,8.4,70.7
