epoch,train_loss,val_loss,dsc,iou
0,0.843262,0.507991,0.517985,0.864138
1,0.434692,0.321604,0.681528,0.662807
2,0.359427,0.360492,0.641886,0.709191
3,0.316845,0.280876,0.720464,0.772688
4,0.273875,0.291871,0.709216,0.721379
5,0.273678,0.281813,0.719120,0.701957
6,0.236505,0.275577,0.725334,0.718091
7,0.242809,0.274880,0.726200,0.709059
8,0.250380,0.267111,0.733937,0.726275
9,0.214281,0.268898,0.732197,0.719760
10,0.232529,0.268898,0.732197,0.719760
11,0.208193,0.267642,0.733336,0.724486
12,0.241616,0.262669,0.738374,0.736519
13,0.215957,0.259136,0.741897,0.762474
14,0.231195,0.258849,0.742129,0.720536
15,0.239041,0.257129,0.743888,0.777923
16,0.232195,0.282738,0.717935,0.684906
17,0.242907,0.256501,0.744441,0.811316
18,0.251006,0.265452,0.735183,0.738928
19,0.265741,0.262307,0.738361,0.736992
20,0.265054,0.258534,0.742100,0.703897
21,0.223705,0.231420,0.769493,0.796609
22,0.219959,0.241015,0.759705,0.779478
23,0.226810,0.227028,0.773685,0.804886
24,0.237523,0.225494,0.775097,0.807828
25,0.181247,0.231920,0.768778,0.773746
26,0.189094,0.219947,0.780660,0.803445
27,0.202294,0.230403,0.770418,0.771398
28,0.194663,0.227493,0.773346,0.780381
29,0.204876,0.225871,0.774958,0.783539
30,0.166240,0.225871,0.774958,0.783539
31,0.181387,0.223889,0.776923,0.787059
32,0.191918,0.225008,0.775781,0.785499
33,0.189083,0.219670,0.781096,0.791243
34,0.202877,0.220709,0.780079,0.794398
35,0.194417,0.232515,0.768256,0.801859
36,0.226781,0.220924,0.779673,0.805246
37,0.202454,0.221882,0.778782,0.802703
38,0.207043,0.239537,0.761019,0.781839
39,0.231102,0.257145,0.743245,0.760788
40,0.221053,0.237158,0.763337,0.747391
41,0.209840,0.255613,0.744834,0.733300
42,0.203147,0.224853,0.775637,0.781822
43,0.180662,0.225602,0.774915,0.775966
44,0.181893,0.235687,0.764986,0.772019
45,0.178352,0.234486,0.765864,0.748838
46,0.168351,0.224805,0.775713,0.817681
47,0.202696,0.225369,0.775180,0.807126
48,0.185630,0.225467,0.775007,0.801308
49,0.219175,0.227261,0.773334,0.792649
50,0.193750,0.227261,0.773334,0.792649
51,0.193939,0.224497,0.776049,0.803207
52,0.193634,0.229381,0.771023,0.800356
53,0.162594,0.225082,0.775308,0.819023
54,0.194830,0.224550,0.775937,0.811589
55,0.197297,0.217730,0.782949,0.825503
56,0.204970,0.224188,0.776285,0.828479
57,0.178657,0.242451,0.757794,0.742477
58,0.197361,0.247121,0.753166,0.754598
59,0.234993,0.216181,0.784241,0.818637
60,0.172972,0.230831,0.769413,0.809494
61,0.179129,0.224429,0.776039,0.783656
62,0.176706,0.228557,0.771735,0.825352
63,0.171488,0.221009,0.779479,0.858801
64,0.190747,0.225893,0.774567,0.824152
65,0.175109,0.237840,0.762428,0.808928
66,0.155495,0.227270,0.773011,0.816164
67,0.182003,0.220101,0.780232,0.792553
68,0.182640,0.221281,0.779185,0.803957
69,0.191130,0.218582,0.781909,0.809885
70,0.161147,0.218582,0.781909,0.809885
71,0.155122,0.220583,0.779890,0.804648
72,0.152208,0.221092,0.779254,0.811508
73,0.157208,0.219851,0.780509,0.814344
74,0.175942,0.229539,0.770928,0.809238
75,0.164210,0.227461,0.772801,0.794904
76,0.163831,0.242269,0.758094,0.758230
77,0.194893,0.232124,0.768226,0.805886
78,0.196522,0.228789,0.771491,0.803472
79,0.205612,0.230161,0.770180,0.779300
80,0.195616,0.228672,0.771671,0.790361
81,0.159517,0.223822,0.776485,0.837341
82,0.202045,0.236538,0.763592,0.745248
83,0.178871,0.216182,0.784146,0.828120
84,0.146750,0.216353,0.784059,0.822088
85,0.165106,0.211853,0.788550,0.816116
86,0.144670,0.220263,0.779961,0.787035
87,0.176034,0.223954,0.776377,0.783806
88,0.152627,0.223943,0.776484,0.806711
89,0.155739,0.220296,0.780156,0.807558
90,0.160508,0.220296,0.780156,0.807558
91,0.179238,0.219223,0.781155,0.803093
92,0.155376,0.220890,0.779487,0.783780
93,0.152155,0.216543,0.783762,0.796089
94,0.166853,0.214845,0.785479,0.827772
95,0.145881,0.214464,0.785970,0.817837
96,0.166753,0.218712,0.781623,0.797554
97,0.200481,0.218105,0.782204,0.821801
98,0.196548,0.240545,0.759634,0.754822
99,0.180396,0.225093,0.775202,0.845645
100,0.192420,0.236527,0.763921,0.783363
101,0.199404,0.231187,0.769078,0.796128
102,0.180787,0.242046,0.758208,0.772483
103,0.158095,0.236548,0.763610,0.768267
104,0.164601,0.240756,0.759498,0.771984
105,0.198855,0.227404,0.772849,0.784845
106,0.133189,0.226853,0.773454,0.814486
107,0.149379,0.224131,0.776142,0.819395
108,0.141713,0.232285,0.767976,0.780459
109,0.145443,0.227918,0.772380,0.789164
110,0.160088,0.227918,0.772380,0.789164
111,0.136157,0.225430,0.774897,0.798457
112,0.141519,0.225437,0.774844,0.796182
113,0.159431,0.226868,0.773372,0.791238
