epoch,train_loss,val_loss,dsc,iou
144,0.108464,0.227312,0.775675,0.782266
145,0.119210,0.223474,0.780348,0.785907
146,0.115127,0.227270,0.775332,0.790800
147,0.111505,0.226224,0.776197,0.779551
148,0.112070,0.223489,0.779356,0.786759
149,0.102073,0.226558,0.776152,0.800296
150,0.107405,0.225679,0.778194,0.783093
151,0.107306,0.224046,0.779974,0.795980
152,0.103775,0.228328,0.775071,0.784909
153,0.115478,0.232390,0.771206,0.785324
154,0.110426,0.231690,0.771847,0.783411
155,0.120665,0.222798,0.781362,0.807713
156,0.106082,0.226734,0.776483,0.783363
157,0.109855,0.228469,0.774915,0.782722
158,0.102549,0.231023,0.772724,0.797146
159,0.098757,0.230810,0.770930,0.777720
160,0.114690,0.232928,0.769813,0.781569
161,0.100442,0.230736,0.772378,0.775143
162,0.106654,0.228326,0.774296,0.786933
163,0.106220,0.235004,0.767811,0.783143
164,0.093361,0.229975,0.772913,0.778125
165,0.103890,0.228018,0.774946,0.788178
166,0.114462,0.229790,0.773495,0.783507
167,0.114055,0.234856,0.769160,0.782833
168,0.092342,0.229733,0.774210,0.793757
169,0.101007,0.230524,0.772733,0.782952
170,0.110806,0.230962,0.772321,0.781824
171,0.095307,0.230197,0.773388,0.786025
172,0.108332,0.230520,0.772354,0.774151
173,0.103648,0.228821,0.774534,0.787195
174,0.102743,0.230823,0.772133,0.784920
175,0.110399,0.229091,0.773497,0.786671
176,0.108050,0.227262,0.775630,0.792904
177,0.097082,0.231659,0.771071,0.777321
178,0.108131,0.229815,0.773304,0.789767
179,0.103341,0.228740,0.774336,0.791187
180,0.096550,0.232194,0.770254,0.773985
181,0.108379,0.230604,0.772201,0.783774
182,0.106762,0.229706,0.773272,0.790215
183,0.102741,0.230226,0.773004,0.788144
184,0.098846,0.228558,0.774732,0.790717
185,0.095931,0.228529,0.774569,0.787891
186,0.096685,0.228389,0.774663,0.790037
187,0.102745,0.228891,0.774158,0.786184
188,0.092229,0.229262,0.773749,0.785933
189,0.103208,0.228515,0.774505,0.787877
190,0.103542,0.228530,0.774426,0.787926
191,0.096425,0.228402,0.774493,0.786986
192,0.106331,0.228568,0.774305,0.786555
193,0.103841,0.228225,0.774677,0.787083
194,0.091113,0.227988,0.774964,0.786980
195,0.088492,0.227860,0.775071,0.786964
196,0.100855,0.227868,0.775018,0.786930
197,0.109631,0.227915,0.774976,0.786725
198,0.106313,0.227960,0.774923,0.786578
199,0.092443,0.228027,0.774850,0.786282
