epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
14,backward,449.25,5391.04,8089.6,-25092.0,638.3,4.5,85.8
14,optimizer,5.03,60.38,272.1,0.0,638.3,4.5,85.8
14,val_forward,152.14,456.42,5955.9,64.0,638.3,4.5,85.8
14,val_metrics,3.27,9.80,303.0,0.0,638.3,4.5,85.8
15,data_to_gpu,2.63,31.62,266.9,32.0,672.9,3.8,85.7
15,gpu_augment,94.98,1139.73,338.0,56.0,672.9,3.8,85.7
15,forward,148.09,1777.03,4545.1,25100.0,672.9,3.8,85.7
15,backward,467.55,5610.62,8089.6,-25092.0,672.9,3.8,85.7
15,optimizer,5.07,60.82,272.1,0.0,672.9,3.8,85.7
15,val_forward,152.25,456.74,5955.9,64.0,672.9,3.8,85.7
15,val_metrics,2.96,8.88,303.0,0.0,672.9,3.8,85.7
16,data_to_gpu,2.46,29.54,274.9,32.0,696.5,3.4,85.0
16,gpu_augment,67.30,807.62,330.9,64.0,696.5,3.4,85.0
16,forward,148.06,1776.66,4553.1,25100.0,696.5,3.4,85.0
16,backward,458.15,5497.82,8097.6,-25092.0,696.5,3.4,85.0
16,optimizer,5.04,60.43,280.1,0.0,696.5,3.4,85.0
16,val_forward,152.46,457.37,5955.9,64.0,696.5,3.4,85.0
16,val_metrics,2.90,8.71,303.0,0.0,696.5,3.4,85.0
17,data_to_gpu,2.56,30.73,266.9,32.0,712.9,3.7,85.2
17,gpu_augment,75.60,907.24,330.9,32.0,712.9,3.7,85.2
17,forward,148.02,1776.24,4545.1,25100.0,712.9,3.7,85.2
17,backward,462.00,5543.95,8089.6,-25093.0,712.9,3.7,85.2
17,optimizer,5.25,63.00,272.1,0.0,712.9,3.7,85.2
17,val_forward,152.23,456.68,5954.9,64.0,712.9,3.7,85.2
17,val_metrics,3.09,9.28,302.0,0.0,712.9,3.7,85.2
18,data_to_gpu,1.93,23.11,274.9,32.0,664.2,4.2,85.4
18,gpu_augment,100.52,1206.28,330.9,64.0,664.2,4.2,85.4
18,forward,148.26,1779.06,4553.1,25100.0,664.2,4.2,85.4
18,backward,442.13,5305.61,8097.6,-25091.0,664.2,4.2,85.4
18,optimizer,6.05,72.65,280.1,0.0,664.2,4.2,85.4
18,val_forward,152.08,456.24,5955.9,64.0,664.2,4.2,85.4
18,val_metrics,3.01,9.02,303.0,0.0,664.2,4.2,85.4
19,data_to_gpu,2.76,33.14,266.9,32.0,690.3,4.4,85.6
19,gpu_augment,90.43,1085.20,338.9,56.0,690.3,4.4,85.6
19,forward,148.05,1776.66,4545.1,25100.0,690.3,4.4,85.6
19,backward,473.06,5676.75,8089.6,-25092.0,690.3,4.4,85.6
19,optimizer,4.81,57.67,272.1,0.0,690.3,4.4,85.6
19,val_forward,152.24,456.72,5955.9,64.0,690.3,4.4,85.6
19,val_metrics,2.87,8.60,303.0,0.0,690.3,4.4,85.6
20,data_to_gpu,1.88,22.57,266.9,32.0,681.4,3.7,85.6
