epoch,train_loss,val_loss,dsc,iou
84,0.232223,0.279805,0.723164,0.667778
85,0.253133,0.261602,0.740876,0.720310
86,0.227133,0.265478,0.737287,0.716385
87,0.258374,0.283009,0.719377,0.664460
88,0.234036,0.272438,0.730156,0.690380
89,0.249245,0.270077,0.732292,0.693607
90,0.241488,0.269438,0.733075,0.694514
91,0.241362,0.273910,0.728411,0.685514
92,0.235749,0.271789,0.730727,0.689849
93,0.225298,0.281126,0.721309,0.672005
94,0.247514,0.261090,0.741472,0.743134
95,0.218870,0.289527,0.712850,0.655779
96,0.232731,0.258127,0.744050,0.735437
97,0.251458,0.269745,0.732783,0.719822
98,0.267833,0.260440,0.742495,0.747837
99,0.267313,0.259267,0.742863,0.811917
100,0.269288,0.307935,0.694788,0.618702
101,0.243991,0.304700,0.697617,0.656499
102,0.237492,0.278730,0.724105,0.674091
103,0.243228,0.266330,0.735518,0.725749
104,0.233099,0.276778,0.725355,0.673767
105,0.244410,0.272859,0.728732,0.703058
106,0.211578,0.266279,0.735680,0.722958
107,0.238512,0.267613,0.734259,0.719004
108,0.220501,0.271221,0.730570,0.726263
109,0.222280,0.273969,0.727613,0.721450
110,0.244467,0.271131,0.730564,0.727021
111,0.205805,0.273276,0.728429,0.714942
112,0.213814,0.265762,0.736058,0.738553
113,0.231351,0.261121,0.740733,0.734069
114,0.264318,0.270782,0.730862,0.688012
115,0.271517,0.280226,0.721730,0.671083
116,0.226230,0.251973,0.750054,0.744880
117,0.242803,0.255423,0.746140,0.722317
118,0.223265,0.311387,0.690481,0.604086
119,0.193456,0.276265,0.725555,0.688137
120,0.224786,0.261703,0.739823,0.700747
121,0.232469,0.267395,0.733733,0.717208
122,0.214748,0.292990,0.708336,0.646819
123,0.201798,0.270347,0.730723,0.685255
124,0.227280,0.286128,0.715008,0.647666
125,0.224961,0.275588,0.725857,0.672042
126,0.220156,0.255916,0.745425,0.733660
127,0.200684,0.264362,0.736905,0.702557
128,0.234989,0.266767,0.734364,0.694493
129,0.214407,0.262100,0.739103,0.705705
130,0.204207,0.260523,0.740714,0.709494
131,0.190689,0.264032,0.737079,0.704950
132,0.235995,0.260323,0.740835,0.713360
133,0.207776,0.263981,0.737168,0.695691
134,0.228874,0.262281,0.738968,0.728683
135,0.214356,0.276956,0.724371,0.678201
136,0.220346,0.257898,0.743125,0.785590
137,0.220879,0.252662,0.748278,0.786671
138,0.242942,0.274366,0.727167,0.679538
139,0.250631,0.275099,0.725949,0.672328
140,0.208721,0.280751,0.720288,0.655882
141,0.221060,0.256512,0.744378,0.721007
142,0.195686,0.303832,0.696999,0.637629
143,0.223916,0.241002,0.759941,0.759149
144,0.237067,0.270044,0.730927,0.699890
145,0.236627,0.282926,0.717962,0.671815
146,0.217583,0.283158,0.717698,0.667418
147,0.205445,0.256843,0.744125,0.732608
148,0.233594,0.249874,0.751151,0.745487
149,0.212094,0.252479,0.748528,0.730040
150,0.219232,0.249914,0.751028,0.741813
151,0.192633,0.252239,0.748693,0.738202
152,0.181973,0.253166,0.747769,0.742786
153,0.202230,0.246770,0.754185,0.755279
154,0.223904,0.246654,0.754283,0.792975
155,0.217280,0.255105,0.745730,0.737249
156,0.208153,0.258236,0.742921,0.737116
157,0.209836,0.248786,0.752243,0.749801
158,0.201914,0.298470,0.702339,0.636896
159,0.223585,0.260584,0.740618,0.762637
160,0.220343,0.261960,0.738714,0.701623
161,0.229747,0.255340,0.745254,0.735186
162,0.243150,0.314684,0.685821,0.618632
163,0.206225,0.247907,0.752778,0.732308
164,0.214788,0.257648,0.743097,0.738921
165,0.258654,0.262053,0.738718,0.695397
166,0.199231,0.250610,0.750008,0.727116
167,0.215024,0.240878,0.759820,0.762662
168,0.180685,0.241747,0.758878,0.759826
169,0.210752,0.244404,0.756234,0.749450
170,0.184682,0.243743,0.756880,0.753076
171,0.198693,0.243594,0.757057,0.749877
172,0.199703,0.243918,0.756697,0.754637
173,0.229877,0.245199,0.755481,0.792441
174,0.205476,0.251220,0.749496,0.726132
175,0.205854,0.270471,0.730031,0.676150
176,0.238988,0.259679,0.740907,0.705618
177,0.198581,0.267980,0.732753,0.686324
178,0.256729,0.258912,0.741881,0.733715
179,0.223185,0.254342,0.746346,0.743115
180,0.194861,0.279622,0.721159,0.657649
181,0.235580,0.248296,0.752243,0.751876
182,0.235115,0.246900,0.753714,0.820130
183,0.220350,0.277440,0.722956,0.677660
184,0.216536,0.242613,0.758018,0.791724
185,0.211027,0.244695,0.755801,0.741952
186,0.210446,0.246621,0.753964,0.745281
187,0.190241,0.240801,0.759749,0.758589
188,0.206413,0.255098,0.745434,0.717504
189,0.208567,0.250174,0.750311,0.732059
190,0.206587,0.249824,0.750661,0.733647
191,0.193174,0.247719,0.752773,0.740811
192,0.200562,0.245657,0.754914,0.752333
193,0.215736,0.241429,0.759108,0.755732
194,0.178385,0.249895,0.750571,0.731024
195,0.189474,0.274246,0.726164,0.667181
196,0.230366,0.287283,0.713156,0.643305
197,0.238324,0.255491,0.745547,0.779131
198,0.231377,0.280877,0.719576,0.667673
199,0.192369,0.244731,0.755808,0.759351
200,0.233713,0.228391,0.772089,0.809989
201,0.217591,0.249177,0.751464,0.825037
202,0.241930,0.251746,0.748637,0.738444
203,0.188268,0.234574,0.765965,0.840216
204,0.182020,0.239627,0.760888,0.784434
205,0.183625,0.237461,0.762994,0.772271
206,0.202720,0.234974,0.765482,0.802340
207,0.205883,0.241115,0.759299,0.757684
208,0.168463,0.241775,0.758708,0.766038
209,0.178118,0.237592,0.762869,0.780569
210,0.197479,0.237303,0.763196,0.778846
211,0.182645,0.236415,0.764153,0.780502
212,0.176262,0.241588,0.759022,0.770068
213,0.202495,0.239941,0.760594,0.791266
214,0.192634,0.240311,0.760158,0.790831
215,0.197239,0.231772,0.768638,0.812037
216,0.221445,0.278598,0.721708,0.692433
217,0.237004,0.248680,0.751941,0.769738
218,0.220405,0.296090,0.704592,0.897771
219,0.236183,0.241383,0.758921,0.760883
220,0.209711,0.232721,0.768111,0.837642
221,0.200674,0.248282,0.752197,0.755848
222,0.255905,0.261821,0.738616,0.738230
223,0.250258,0.265044,0.735341,0.694831
224,0.202322,0.259411,0.740890,0.703812
225,0.210947,0.229573,0.771009,0.830176
226,0.215097,0.235595,0.764857,0.835977
227,0.220996,0.241224,0.759214,0.750127
228,0.208537,0.228662,0.771828,0.808547
229,0.179613,0.230111,0.770319,0.792406
230,0.193207,0.231457,0.768985,0.784522
231,0.179377,0.231645,0.768767,0.787177
232,0.223830,0.231521,0.768869,0.789776
233,0.162038,0.235670,0.764876,0.809006
234,0.183399,0.229781,0.770692,0.801162
235,0.178126,0.234715,0.765663,0.775842
236,0.193146,0.243052,0.758468,0.769837
237,0.189960,0.235038,0.765498,0.777278
238,0.202191,0.246012,0.754269,0.744031
239,0.181547,0.274263,0.726027,0.676190
240,0.185499,0.251611,0.748708,0.747726
241,0.214862,0.266520,0.733779,0.694617
242,0.156851,0.242619,0.757868,0.771802
243,0.204513,0.240782,0.759577,0.766542
244,0.208985,0.240600,0.759675,0.779693
245,0.223757,0.264846,0.735480,0.696193
246,0.192698,0.232151,0.768214,0.812507
247,0.186824,0.254699,0.745636,0.727172
248,0.174677,0.238405,0.761964,0.775458
249,0.209582,0.234672,0.765684,0.781762
250,0.188494,0.236097,0.764289,0.778889
251,0.200132,0.238393,0.761932,0.769379
252,0.179422,0.239263,0.761205,0.778656
253,0.200744,0.233536,0.767026,0.811361
254,0.188824,0.244459,0.755895,0.737234
255,0.174469,0.229731,0.770663,0.799180
256,0.186183,0.253907,0.746425,0.720184
257,0.245196,0.250454,0.749845,0.725244
258,0.200091,0.245651,0.754759,0.769736
259,0.214002,0.240481,0.760191,0.864396
260,0.260575,0.245083,0.755489,0.859750
261,0.208630,0.290882,0.709383,0.648209
262,0.232036,0.309972,0.695702,0.675532
263,0.231179,0.291110,0.709450,0.640740
264,0.224645,0.294664,0.705704,0.652466
265,0.186993,0.240712,0.759688,0.789342
266,0.223079,0.244969,0.755606,0.765950
267,0.186107,0.239968,0.760432,0.768157
268,0.206298,0.239334,0.761083,0.780320
269,0.180363,0.240985,0.759449,0.775224
270,0.198066,0.241863,0.758576,0.771564
271,0.221319,0.240444,0.760027,0.779303
272,0.203545,0.240797,0.759770,0.776407
273,0.161714,0.240072,0.760375,0.782333
274,0.189089,0.240530,0.759902,0.772807
275,0.184292,0.239586,0.760781,0.778348
276,0.175805,0.237957,0.762464,0.789001
277,0.166824,0.238382,0.762044,0.786171
278,0.177074,0.239680,0.760829,0.783069
279,0.181293,0.240325,0.760186,0.786916
280,0.169424,0.240860,0.759636,0.776463
281,0.173742,0.236555,0.763909,0.788381
282,0.174269,0.239128,0.761435,0.787076
283,0.178328,0.241827,0.758704,0.780428
284,0.170418,0.244652,0.755893,0.772272
285,0.177524,0.250260,0.750231,0.762158
286,0.173075,0.236887,0.763463,0.769353
287,0.179242,0.239084,0.761235,0.769456
288,0.185822,0.279520,0.721077,0.808003
289,0.237438,0.240151,0.760051,0.776584
290,0.204670,0.250195,0.750206,0.759127
291,0.187735,0.231284,0.769076,0.809708
292,0.186271,0.257975,0.742337,0.753100
293,0.213371,0.280487,0.720760,0.773717
294,0.197314,0.260329,0.740019,0.720975
295,0.242386,0.238516,0.761786,0.776159
296,0.162243,0.244628,0.755971,0.780544
297,0.170298,0.245352,0.754949,0.751199
298,0.202282,0.240952,0.759425,0.798174
299,0.169766,0.245686,0.754642,0.745716
