epoch,train_loss,val_loss,dsc,iou
0,0.605899,0.350144,0.657138,0.610311
1,0.357052,0.323655,0.678967,0.669598
2,0.337230,0.315067,0.686590,0.775692
3,0.287688,0.287345,0.713558,0.702208
4,0.299490,0.289019,0.711819,0.683449
5,0.277315,0.251971,0.748700,0.743936
6,0.237667,0.247836,0.752841,0.792192
7,0.241304,0.240537,0.760342,0.766449
8,0.240042,0.240526,0.760465,0.761119
9,0.234882,0.241413,0.759449,0.748487
10,0.237955,0.241413,0.759449,0.748487
11,0.221069,0.242466,0.758195,0.749214
12,0.233346,0.246449,0.754282,0.732312
13,0.228799,0.243648,0.757205,0.730857
14,0.255447,0.254767,0.745783,0.730692
15,0.232603,0.246806,0.754300,0.725851
16,0.229346,0.262785,0.738290,0.702585
17,0.259726,0.266833,0.734363,0.712992
18,0.238067,0.239450,0.761238,0.787763
19,0.261014,0.273198,0.727110,0.700120
20,0.240294,0.267482,0.732961,0.724053
21,0.231540,0.232576,0.768005,0.768619
22,0.216040,0.266797,0.733570,0.723582
23,0.229827,0.226921,0.773424,0.789980
24,0.211110,0.242997,0.757349,0.756306
25,0.228787,0.233306,0.767012,0.775354
26,0.213031,0.233925,0.766399,0.768272
27,0.209089,0.235957,0.764495,0.751902
28,0.186473,0.225510,0.774954,0.794687
29,0.206467,0.226176,0.774255,0.789918
30,0.186238,0.226176,0.774255,0.789918
31,0.201467,0.226793,0.773642,0.786092
32,0.189468,0.231669,0.768770,0.779453
33,0.193389,0.241843,0.758492,0.732232
34,0.216431,0.232212,0.768131,0.785863
35,0.215808,0.237579,0.762752,0.762459
36,0.229619,0.223846,0.776648,0.799855
37,0.212184,0.239803,0.760531,0.739594
38,0.212696,0.226122,0.774336,0.781805
39,0.225798,0.245959,0.754273,0.748571
40,0.234176,0.242901,0.757390,0.757551
41,0.214375,0.237852,0.762389,0.747408
42,0.207282,0.225641,0.774735,0.818083
43,0.200821,0.223363,0.776916,0.767913
44,0.209857,0.229211,0.771124,0.774666
45,0.193024,0.229879,0.770401,0.791228
46,0.190734,0.216609,0.783682,0.808816
47,0.198294,0.223444,0.776920,0.794978
48,0.200764,0.227468,0.772827,0.777764
49,0.205999,0.224844,0.775397,0.787095
50,0.194101,0.224844,0.775397,0.787095
51,0.185023,0.224535,0.775758,0.785655
52,0.208467,0.230679,0.769641,0.770213
53,0.186961,0.226559,0.773706,0.785805
54,0.197245,0.236096,0.764183,0.771343
55,0.200287,0.231399,0.768878,0.792708
56,0.200816,0.231331,0.769072,0.832257
57,0.207131,0.236035,0.764155,0.774952
58,0.217889,0.226414,0.773778,0.813179
59,0.242692,0.240582,0.759518,0.746307
60,0.204318,0.241296,0.758825,0.758664
61,0.217081,0.236175,0.764003,0.782071
62,0.221910,0.252404,0.747668,0.763393
63,0.199688,0.221567,0.778633,0.844728
64,0.199401,0.223857,0.776407,0.819288
65,0.198246,0.228199,0.772007,0.772393
66,0.191244,0.223894,0.776240,0.807348
