epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
0,data_to_gpu,19.03,456.77,138.9,16.0,1555.6,11.6,92.7
0,forward,340.37,8168.84,19576.8,49616.2,1555.6,11.6,92.7
0,backward,1072.17,25732.12,19941.7,-49586.8,1555.6,11.6,92.7
0,optimizer,7.82,187.62,152.1,42.4,1555.6,11.6,92.7
0,val_forward,102.15,612.92,3039.4,64.0,1555.6,11.6,92.7
0,val_metrics,30.49,182.92,204.9,0.0,1555.6,11.6,92.7
1,data_to_gpu,18.73,449.42,138.9,16.0,975.9,6.5,83.0
1,forward,84.16,2019.79,3906.4,49616.0,975.9,6.5,83.0
1,backward,220.09,5282.09,6213.4,-49608.0,975.9,6.5,83.0
1,optimizer,3.41,81.76,152.1,0.0,975.9,6.5,83.0
1,val_forward,101.18,607.08,3039.4,64.0,975.9,6.5,83.0
1,val_metrics,3.05,18.31,204.9,0.0,975.9,6.5,83.0
2,data_to_gpu,18.59,446.26,138.9,16.0,824.4,9.7,26.4
2,forward,84.85,2036.39,3906.4,49616.0,824.4,9.7,26.4
2,backward,221.25,5309.92,6213.4,-49608.0,824.4,9.7,26.4
2,optimizer,5.93,142.40,152.1,0.0,824.4,9.7,26.4
2,val_forward,94.20,565.18,3039.4,64.0,824.4,9.7,26.4
2,val_metrics,2.34,14.03,204.9,0.0,824.4,9.7,26.4
3,data_to_gpu,19.33,463.92,138.9,16.0,873.8,7.2,83.6
3,forward,84.12,2018.79,3906.4,49616.0,873.8,7.2,83.6
3,backward,219.58,5269.85,6213.4,-49608.0,873.8,7.2,83.6
3,optimizer,4.01,96.35,152.1,0.0,873.8,7.2,83.6
3,val_forward,94.71,568.24,3039.4,64.0,873.8,7.2,83.6
3,val_metrics,2.23,13.40,204.9,0.0,873.8,7.2,83.6
4,data_to_gpu,19.43,466.33,138.9,16.0,807.8,6.8,84.1
4,forward,84.11,2018.69,3906.4,49616.0,807.8,6.8,84.1
4,backward,219.01,5256.23,6213.4,-49608.0,807.8,6.8,84.1
4,optimizer,4.03,96.65,152.1,0.0,807.8,6.8,84.1
4,val_forward,94.38,566.28,3039.4,64.0,807.8,6.8,84.1
4,val_metrics,2.25,13.47,204.9,0.0,807.8,6.8,84.1
5,data_to_gpu,19.65,471.61,138.9,16.0,829.2,6.8,83.8
5,forward,84.08,2017.95,3906.4,49616.0,829.2,6.8,83.8
5,backward,219.02,5256.48,6213.4,-49608.0,829.2,6.8,83.8
5,optimizer,4.02,96.56,152.1,0.0,829.2,6.8,83.8
5,val_forward,94.22,565.33,3039.4,64.0,829.2,6.8,83.8
5,val_metrics,2.27,13.64,204.9,0.0,829.2,6.8,83.8
6,data_to_gpu,19.50,468.05,138.9,16.0,898.0,6.7,83.6
6,forward,84.09,2018.26,3906.4,49616.0,898.0,6.7,83.6
6,backward,219.04,5256.95,6213.4,-49608.0,898.0,6.7,83.6
6,optimizer,4.01,96.18,152.1,0.0,898.0,6.7,83.6
6,val_forward,94.44,566.65,3039.4,64.0,898.0,6.7,83.6
6,val_metrics,2.23,13.38,204.9,0.0,898.0,6.7,83.6
7,data_to_gpu,19.42,466.15,138.9,16.0,883.0,6.9,83.8
7,forward,84.10,2018.40,3906.4,49616.0,883.0,6.9,83.8
7,backward,219.09,5258.19,6213.4,-49608.0,883.0,6.9,83.8
7,optimizer,4.09,98.14,152.1,0.0,883.0,6.9,83.8
7,val_forward,96.26,577.57,3039.4,64.0,883.0,6.9,83.8
7,val_metrics,2.24,13.42,204.9,0.0,883.0,6.9,83.8
8,data_to_gpu,19.14,459.37,138.9,16.0,894.6,6.4,83.7
8,forward,84.15,2019.50,3906.4,49616.0,894.6,6.4,83.7
8,backward,219.33,5263.90,6213.4,-49608.0,894.6,6.4,83.7
8,optimizer,4.29,102.91,152.1,0.0,894.6,6.4,83.7
8,val_forward,94.42,566.51,3039.4,64.0,894.6,6.4,83.7
8,val_metrics,2.29,13.72,204.9,0.0,894.6,6.4,83.7
9,data_to_gpu,19.33,464.00,138.9,16.0,868.1,6.0,83.8
9,forward,84.12,2018.88,3906.4,49616.0,868.1,6.0,83.8
9,backward,219.22,5261.20,6213.4,-49608.0,868.1,6.0,83.8
9,optimizer,4.13,99.12,152.1,0.0,868.1,6.0,83.8
9,val_forward,94.14,564.87,3039.4,64.0,868.1,6.0,83.8
9,val_metrics,2.82,16.94,204.9,0.0,868.1,6.0,83.8
