epoch,train_loss,val_loss,dsc,iou
106,0.158936,0.240117,0.760267,0.777630
107,0.176767,0.240869,0.759513,0.780800
108,0.149627,0.231713,0.768703,0.799506
109,0.131329,0.232028,0.768391,0.793815
110,0.164786,0.232028,0.768391,0.793815
111,0.132697,0.232002,0.768456,0.792040
112,0.152960,0.230519,0.769898,0.795219
113,0.181608,0.226733,0.773691,0.813270
114,0.150831,0.241220,0.759159,0.776181
115,0.219921,0.229177,0.771289,0.800179
116,0.134580,0.231195,0.769204,0.802717
117,0.189161,0.227572,0.772895,0.798531
118,0.130373,0.244200,0.756361,0.785031
119,0.150387,0.235181,0.765284,0.805198
120,0.122718,0.226236,0.774210,0.816585
121,0.140245,0.227822,0.772546,0.817618
122,0.171568,0.227124,0.773224,0.823217
123,0.161741,0.241185,0.759133,0.761500
124,0.149358,0.231865,0.768555,0.766707
125,0.164128,0.241272,0.759098,0.777034
126,0.167252,0.231734,0.768684,0.786711
127,0.133749,0.225644,0.774848,0.800997
128,0.141664,0.227991,0.772438,0.805463
129,0.139480,0.227805,0.772635,0.804322
130,0.143112,0.227805,0.772635,0.804322
131,0.113309,0.228321,0.772107,0.800796
132,0.134359,0.230254,0.770185,0.792742
133,0.166153,0.231138,0.769285,0.806535
134,0.135349,0.226905,0.773486,0.799198
135,0.153180,0.230151,0.770240,0.782331
136,0.144607,0.232974,0.767508,0.821061
137,0.141569,0.220853,0.779506,0.830571
138,0.152329,0.224953,0.775443,0.826472
139,0.181447,0.232103,0.768337,0.822474
140,0.138438,0.231998,0.768340,0.791478
141,0.148490,0.226997,0.773376,0.806883
142,0.137070,0.231498,0.768771,0.838790
143,0.175143,0.234558,0.765720,0.787822
144,0.148470,0.232505,0.767847,0.810128
145,0.147888,0.230080,0.770249,0.786375
146,0.155919,0.220986,0.779418,0.827074
147,0.156151,0.227898,0.772435,0.784298
148,0.193222,0.224087,0.776248,0.807142
149,0.139777,0.223935,0.776341,0.806721
150,0.151529,0.223935,0.776341,0.806721
151,0.113595,0.224342,0.775950,0.803032
152,0.137270,0.225089,0.775195,0.804995
153,0.149693,0.226786,0.773578,0.811416
154,0.131440,0.228858,0.771524,0.799473
155,0.130428,0.221013,0.779385,0.828869
156,0.152780,0.226174,0.774211,0.804070
157,0.139166,0.232050,0.768267,0.777414
158,0.136219,0.218346,0.781971,0.843600
159,0.144626,0.228572,0.771878,0.848850
160,0.141042,0.264821,0.735485,0.762991
161,0.174418,0.235117,0.765248,0.827869
162,0.194668,0.229270,0.771017,0.797253
163,0.193002,0.238649,0.761645,0.774918
164,0.153572,0.232582,0.767761,0.798795
165,0.145812,0.227746,0.772578,0.795565
166,0.130545,0.222203,0.778109,0.799307
167,0.175705,0.221825,0.778539,0.821432
168,0.136615,0.224648,0.775687,0.812340
169,0.138264,0.224457,0.775881,0.811886
170,0.129432,0.224457,0.775881,0.811886
171,0.124206,0.224301,0.776081,0.811031
172,0.148019,0.225831,0.774475,0.806958
173,0.121512,0.224719,0.775670,0.813702
174,0.155002,0.223357,0.776959,0.796965
175,0.167580,0.225888,0.774528,0.839063
176,0.152509,0.228811,0.771598,0.840907
177,0.128243,0.226409,0.773913,0.817691
178,0.172093,0.223071,0.777124,0.808183
179,0.145161,0.234112,0.766156,0.800415
180,0.139385,0.237707,0.762545,0.785989
181,0.139177,0.227534,0.772881,0.827142
182,0.140012,0.229633,0.770716,0.807318
183,0.135792,0.223787,0.776548,0.813710
184,0.143929,0.229024,0.771220,0.834013
185,0.145470,0.217329,0.782935,0.834941
186,0.133890,0.216277,0.783958,0.805133
187,0.121778,0.216115,0.784192,0.828413
188,0.142655,0.217323,0.782971,0.818153
189,0.124851,0.217999,0.782310,0.814066
190,0.126921,0.217999,0.782310,0.814066
191,0.128255,0.218241,0.782043,0.810198
192,0.132829,0.220387,0.779923,0.812273
193,0.117381,0.224731,0.775499,0.795450
194,0.129695,0.227254,0.773022,0.797850
195,0.130808,0.222270,0.778049,0.822407
196,0.119417,0.222258,0.778001,0.803511
197,0.163169,0.218078,0.782188,0.820025
198,0.144688,0.228948,0.771360,0.806859
199,0.139934,0.227946,0.772326,0.803346
