epoch,phase,avg_ms,total_ms,peak_vram_mb,vram_delta_mb,loader_starvation_ms,nccl_ms,gpu_util_pct
21,backward,219.03,2628.36,6212.4,-24804.0,2388.2,3.9,56.7
21,optimizer,4.42,53.06,152.1,0.0,2388.2,3.9,56.7
21,val_forward,84.62,253.87,3038.4,40.0,2388.2,3.9,56.7
21,val_metrics,2.47,7.40,204.0,0.0,2388.2,3.9,56.7
22,data_to_gpu,1.33,15.91,138.0,16.0,962.6,3.4,76.6
22,forward,84.19,1010.29,3905.4,24812.0,962.6,3.4,76.6
22,backward,325.41,3904.94,6212.4,-24804.0,962.6,3.4,76.6
22,optimizer,4.40,52.79,152.1,0.0,962.6,3.4,76.6
22,val_forward,84.90,254.71,3038.4,40.0,962.6,3.4,76.6
22,val_metrics,2.37,7.11,204.0,0.0,962.6,3.4,76.6
23,data_to_gpu,1.28,15.41,138.0,16.0,834.2,4.3,79.6
23,forward,84.34,1012.05,3905.4,24812.0,834.2,4.3,79.6
23,backward,365.44,4385.25,6212.4,-24804.0,834.2,4.3,79.6
23,optimizer,4.62,55.43,152.1,0.0,834.2,4.3,79.6
23,val_forward,84.61,253.84,3038.4,40.0,834.2,4.3,79.6
23,val_metrics,2.94,8.81,204.0,0.0,834.2,4.3,79.6
24,data_to_gpu,1.37,16.49,138.0,16.0,2433.2,4.1,59.4
24,forward,84.14,1009.66,3905.4,24812.0,2433.2,4.1,59.4
24,backward,260.18,3122.15,6212.4,-24804.0,2433.2,4.1,59.4
24,optimizer,4.28,51.37,152.1,0.0,2433.2,4.1,59.4
24,val_forward,84.61,253.83,3038.4,40.0,2433.2,4.1,59.4
24,val_metrics,2.45,7.35,204.0,0.0,2433.2,4.1,59.4
25,data_to_gpu,1.50,18.01,138.0,16.0,764.5,5.0,79.7
25,forward,84.37,1012.49,3905.4,24812.0,764.5,5.0,79.7
25,backward,333.86,4006.28,6212.4,-24804.0,764.5,5.0,79.7
25,optimizer,4.54,54.49,152.1,0.0,764.5,5.0,79.7
25,val_forward,84.70,254.09,3038.4,40.0,764.5,5.0,79.7
25,val_metrics,2.63,7.88,204.0,0.0,764.5,5.0,79.7
26,data_to_gpu,1.40,16.84,138.0,16.0,3040.8,3.9,52.0
26,forward,84.12,1009.41,3905.4,24812.0,3040.8,3.9,52.0
26,backward,219.02,2628.24,6212.4,-24804.0,3040.8,3.9,52.0
26,optimizer,4.04,48.44,152.1,0.0,3040.8,3.9,52.0
26,val_forward,84.87,254.61,3038.4,40.0,3040.8,3.9,52.0
26,val_metrics,2.36,7.07,204.0,0.0,3040.8,3.9,52.0
27,data_to_gpu,1.38,16.62,138.0,16.0,753.2,4.5,78.2
27,forward,84.33,1012.01,3905.4,24812.0,753.2,4.5,78.2
27,backward,292.26,3507.10,6212.4,-24804.0,753.2,4.5,78.2
27,optimizer,4.54,54.42,152.1,0.0,753.2,4.5,78.2
27,val_forward,84.61,253.84,3038.4,40.0,753.2,4.5,78.2
27,val_metrics,2.33,6.99,204.0,0.0,753.2,4.5,78.2
28,data_to_gpu,1.33,15.92,138.0,16.0,958.4,4.1,78.7
28,forward,84.15,1009.77,3905.4,24812.0,958.4,4.1,78.7
28,backward,373.71,4484.57,6212.4,-24804.0,958.4,4.1,78.7
28,optimizer,4.09,49.14,152.1,0.0,958.4,4.1,78.7
28,val_forward,84.92,254.76,3038.4,40.0,958.4,4.1,78.7
28,val_metrics,2.33,6.98,204.0,0.0,958.4,4.1,78.7
29,data_to_gpu,1.40,16.79,138.0,16.0,753.5,4.2,81.5
29,forward,84.17,1010.02,3905.4,24812.0,753.5,4.2,81.5
29,backward,397.92,4775.01,6212.4,-24804.0,753.5,4.2,81.5
29,optimizer,4.38,52.60,152.1,0.0,753.5,4.2,81.5
29,val_forward,84.88,254.63,3038.4,40.0,753.5,4.2,81.5
29,val_metrics,2.33,6.99,204.0,0.0,753.5,4.2,81.5
30,data_to_gpu,1.24,14.89,138.0,16.0,831.8,5.0,79.7
30,forward,84.18,1010.21,3905.4,24812.0,831.8,5.0,79.7
30,backward,354.17,4250.03,6212.4,-24804.0,831.8,5.0,79.7
30,optimizer,4.20,50.46,152.1,0.0,831.8,5.0,79.7
30,val_forward,84.67,254.00,3038.4,40.0,831.8,5.0,79.7
30,val_metrics,2.58,7.74,204.0,0.0,831.8,5.0,79.7
31,data_to_gpu,1.45,17.40,138.0,16.0,1008.5,4.1,75.0
31,forward,84.16,1009.87,3905.4,24812.0,1008.5,4.1,75.0
31,backward,298.27,3579.22,6212.4,-24804.0,1008.5,4.1,75.0
31,optimizer,4.30,51.55,152.1,0.0,1008.5,4.1,75.0
31,val_forward,84.90,254.71,3038.4,40.0,1008.5,4.1,75.0
31,val_metrics,2.34,7.02,204.0,0.0,1008.5,4.1,75.0
32,data_to_gpu,1.39,16.64,138.0,16.0,1136.8,3.7,74.2
32,forward,84.14,1009.72,3905.4,24812.0,1136.8,3.7,74.2
32,backward,314.08,3768.97,6212.4,-24804.0,1136.8,3.7,74.2
32,optimizer,4.18,50.18,152.1,0.0,1136.8,3.7,74.2
32,val_forward,84.85,254.55,3038.4,40.0,1136.8,3.7,74.2
32,val_metrics,2.34,7.02,204.0,0.0,1136.8,3.7,74.2
33,data_to_gpu,1.29,15.45,138.0,16.0,1034.1,3.8,76.4
33,forward,84.17,1010.01,3905.4,24812.0,1034.1,3.8,76.4
33,backward,328.96,3947.48,6212.4,-24804.0,1034.1,3.8,76.4
33,optimizer,4.25,51.00,152.1,0.0,1034.1,3.8,76.4
33,val_forward,84.70,254.09,3038.4,40.0,1034.1,3.8,76.4
33,val_metrics,2.28,6.84,204.0,0.0,1034.1,3.8,76.4
34,data_to_gpu,1.49,17.92,138.0,16.0,2523.0,5.2,58.3
34,forward,84.13,1009.58,3905.4,24812.0,2523.0,5.2,58.3
34,backward,251.70,3020.42,6212.4,-24804.0,2523.0,5.2,58.3
34,optimizer,4.05,48.62,152.1,0.0,2523.0,5.2,58.3
34,val_forward,84.79,254.38,3038.4,40.0,2523.0,5.2,58.3
34,val_metrics,2.36,7.08,204.0,0.0,2523.0,5.2,58.3
35,data_to_gpu,1.30,15.63,138.0,16.0,3036.9,4.2,52.3
35,forward,84.21,1010.48,3905.4,24812.0,3036.9,4.2,52.3
35,backward,219.31,2631.74,6212.4,-24804.0,3036.9,4.2,52.3
35,optimizer,4.63,55.61,152.1,0.0,3036.9,4.2,52.3
35,val_forward,84.80,254.40,3038.4,40.0,3036.9,4.2,52.3
35,val_metrics,2.31,6.92,204.0,0.0,3036.9,4.2,52.3
36,data_to_gpu,1.44,17.32,138.0,16.0,1000.3,4.1,78.2
36,forward,84.13,1009.62,3905.4,24812.0,1000.3,4.1,78.2
36,backward,377.69,4532.23,6212.4,-24804.0,1000.3,4.1,78.2
36,optimizer,4.12,49.42,152.1,0.0,1000.3,4.1,78.2
36,val_forward,84.68,254.03,3038.4,40.0,1000.3,4.1,78.2
36,val_metrics,2.35,7.04,204.0,0.0,1000.3,4.1,78.2
37,data_to_gpu,1.42,17.02,138.0,16.0,857.4,4.9,67.4
37,forward,84.21,1010.52,3905.4,24812.0,857.4,4.9,67.4
37,backward,379.36,4552.34,6212.4,-24804.0,857.4,4.9,67.4
37,optimizer,4.18,50.14,152.1,0.0,857.4,4.9,67.4
37,val_forward,84.67,254.01,3038.4,40.0,857.4,4.9,67.4
37,val_metrics,2.55,7.66,204.0,0.0,857.4,4.9,67.4
38,data_to_gpu,1.48,17.78,138.0,16.0,2367.5,2.7,57.1
38,forward,84.19,1010.33,3905.4,24812.0,2367.5,2.7,57.1
38,backward,218.30,2619.57,6212.4,-24804.0,2367.5,2.7,57.1
38,optimizer,4.61,55.33,152.1,0.0,2367.5,2.7,57.1
38,val_forward,84.62,253.85,3038.4,40.0,2367.5,2.7,57.1
38,val_metrics,2.42,7.25,204.0,0.0,2367.5,2.7,57.1
39,data_to_gpu,1.52,18.19,138.0,16.0,732.2,4.4,82.1
39,forward,84.17,1010.10,3905.4,24812.0,732.2,4.4,82.1
39,backward,397.67,4772.06,6212.4,-24804.0,732.2,4.4,82.1
39,optimizer,4.37,52.50,152.1,0.0,732.2,4.4,82.1
39,val_forward,84.79,254.38,3038.4,40.0,732.2,4.4,82.1
39,val_metrics,2.68,8.03,204.0,0.0,732.2,4.4,82.1
40,data_to_gpu,1.38,16.60,138.0,16.0,773.3,5.0,80.4
40,forward,84.27,1011.24,3905.4,24812.0,773.3,5.0,80.4
40,backward,361.56,4338.67,6212.4,-24804.0,773.3,5.0,80.4
40,optimizer,4.66,55.91,152.1,0.0,773.3,5.0,80.4
40,val_forward,84.61,253.84,3038.4,40.0,773.3,5.0,80.4
40,val_metrics,2.53,7.58,204.0,0.0,773.3,5.0,80.4
41,data_to_gpu,1.27,15.23,138.0,16.0,767.1,4.0,81.3
41,forward,84.16,1009.91,3905.4,24812.0,767.1,4.0,81.3
41,backward,378.02,4536.19,6212.4,-24804.0,767.1,4.0,81.3
41,optimizer,4.52,54.21,152.1,0.0,767.1,4.0,81.3
41,val_forward,84.62,253.87,3038.4,40.0,767.1,4.0,81.3
41,val_metrics,2.35,7.05,204.0,0.0,767.1,4.0,81.3
42,data_to_gpu,1.45,17.39,138.0,16.0,771.8,4.0,82.4
42,forward,84.22,1010.65,3905.4,24812.0,771.8,4.0,82.4
42,backward,427.41,5128.88,6212.4,-24804.0,771.8,4.0,82.4
42,optimizer,4.48,53.82,152.1,0.0,771.8,4.0,82.4
42,val_forward,84.69,254.07,3038.4,40.0,771.8,4.0,82.4
42,val_metrics,2.69,8.06,204.0,0.0,771.8,4.0,82.4
43,data_to_gpu,1.27,15.24,138.0,16.0,2070.4,3.4,64.1
43,forward,84.22,1010.59,3905.4,24812.0,2070.4,3.4,64.1
43,backward,292.90,3514.83,6212.4,-24804.0,2070.4,3.4,64.1
43,optimizer,4.74,56.92,152.1,0.0,2070.4,3.4,64.1
43,val_forward,84.89,254.68,3038.4,40.0,2070.4,3.4,64.1
43,val_metrics,2.44,7.33,204.0,0.0,2070.4,3.4,64.1
44,data_to_gpu,1.38,16.55,138.0,16.0,1527.9,4.3,71.2
44,forward,84.24,1010.88,3905.4,24812.0,1527.9,4.3,71.2
44,backward,334.68,4016.21,6212.4,-24804.0,1527.9,4.3,71.2
44,optimizer,4.37,52.48,152.1,0.0,1527.9,4.3,71.2
44,val_forward,84.64,253.93,3038.4,40.0,1527.9,4.3,71.2
44,val_metrics,2.90,8.70,204.0,0.0,1527.9,4.3,71.2
45,data_to_gpu,1.41,16.96,138.0,16.0,768.3,3.7,80.5
45,forward,84.16,1009.93,3905.4,24812.0,768.3,3.7,80.5
45,backward,351.12,4213.45,6212.4,-24804.0,768.3,3.7,80.5
45,optimizer,4.44,53.25,152.1,0.0,768.3,3.7,80.5
45,val_forward,85.13,255.38,3038.4,40.0,768.3,3.7,80.5
45,val_metrics,2.47,7.42,204.0,0.0,768.3,3.7,80.5
46,data_to_gpu,1.39,16.67,138.0,16.0,795.1,3.7,82.0
46,forward,84.18,1010.20,3905.4,24812.0,795.1,3.7,82.0
46,backward,439.90,5278.75,6212.4,-24804.0,795.1,3.7,82.0
46,optimizer,4.56,54.76,152.1,0.0,795.1,3.7,82.0
46,val_forward,84.65,253.94,3038.4,40.0,795.1,3.7,82.0
46,val_metrics,2.49,7.47,204.0,0.0,795.1,3.7,82.0
47,data_to_gpu,1.44,17.24,138.0,16.0,1407.2,3.8,71.7
47,forward,84.30,1011.57,3905.4,24812.0,1407.2,3.8,71.7
47,backward,307.56,3690.67,6212.4,-24804.0,1407.2,3.8,71.7
47,optimizer,4.97,59.67,152.1,0.0,1407.2,3.8,71.7
47,val_forward,84.68,254.04,3038.4,40.0,1407.2,3.8,71.7
47,val_metrics,3.00,9.00,204.0,0.0,1407.2,3.8,71.7
48,data_to_gpu,1.34,16.13,138.0,16.0,860.6,4.8,77.8
48,forward,84.24,1010.83,3905.4,24812.0,860.6,4.8,77.8
48,backward,335.76,4029.17,6212.4,-24804.0,860.6,4.8,77.8
48,optimizer,4.78,57.39,152.1,0.0,860.6,4.8,77.8
48,val_forward,84.85,254.56,3038.4,40.0,860.6,4.8,77.8
48,val_metrics,2.45,7.36,204.0,0.0,860.6,4.8,77.8
49,data_to_gpu,1.32,15.85,138.0,16.0,801.6,3.7,80.9
49,forward,84.16,1009.97,3905.4,24812.0,801.6,3.7,80.9
49,backward,401.58,4818.93,6212.4,-24804.0,801.6,3.7,80.9
49,optimizer,4.57,54.86,152.1,0.0,801.6,3.7,80.9
49,val_forward,84.85,254.55,3038.4,40.0,801.6,3.7,80.9
49,val_metrics,2.84,8.52,204.0,0.0,801.6,3.7,80.9
50,data_to_gpu,1.41,16.86,138.0,16.0,2409.6,3.3,57.1
50,forward,84.14,1009.72,3905.4,24812.0,2409.6,3.3,57.1
50,backward,222.94,2675.29,6212.4,-24804.0,2409.6,3.3,57.1
50,optimizer,4.36,52.36,152.1,0.0,2409.6,3.3,57.1
50,val_forward,84.88,254.63,3038.4,40.0,2409.6,3.3,57.1
50,val_metrics,2.54,7.62,204.0,0.0,2409.6,3.3,57.1
51,data_to_gpu,1.36,16.28,138.0,16.0,1442.7,5.9,69.6
51,forward,84.28,1011.38,3905.4,24812.0,1442.7,5.9,69.6
51,backward,289.32,3471.87,6212.4,-24804.0,1442.7,5.9,69.6
51,optimizer,4.32,51.79,152.1,0.0,1442.7,5.9,69.6
51,val_forward,84.79,254.38,3038.4,40.0,1442.7,5.9,69.6
51,val_metrics,2.40,7.21,204.0,0.0,1442.7,5.9,69.6
52,data_to_gpu,1.48,17.81,138.0,16.0,730.1,3.3,82.4
52,forward,84.12,1009.45,3905.4,24812.0,730.1,3.3,82.4
52,backward,415.33,4983.91,6212.4,-24804.0,730.1,3.3,82.4
52,optimizer,4.22,50.64,152.1,0.0,730.1,3.3,82.4
52,val_forward,84.84,254.51,3038.4,40.0,730.1,3.3,82.4
52,val_metrics,2.29,6.88,204.0,0.0,730.1,3.3,82.4
53,data_to_gpu,1.33,15.94,138.0,16.0,739.9,3.5,81.2
53,forward,84.18,1010.13,3905.4,24812.0,739.9,3.5,81.2
53,backward,366.71,4400.48,6212.4,-24804.0,739.9,3.5,81.2
53,optimizer,4.33,51.91,152.1,0.0,739.9,3.5,81.2
53,val_forward,84.60,253.80,3038.4,40.0,739.9,3.5,81.2
53,val_metrics,2.31,6.93,204.0,0.0,739.9,3.5,81.2
54,data_to_gpu,1.46,17.50,138.0,16.0,776.7,3.2,79.7
54,forward,84.16,1009.92,3905.4,24812.0,776.7,3.2,79.7
54,backward,340.60,4087.15,6212.4,-24804.0,776.7,3.2,79.7
54,optimizer,4.18,50.14,152.1,0.0,776.7,3.2,79.7
54,val_forward,84.92,254.77,3038.4,40.0,776.7,3.2,79.7
54,val_metrics,2.26,6.78,204.0,0.0,776.7,3.2,79.7
55,data_to_gpu,1.24,14.91,138.0,16.0,820.0,3.2,79.8
55,forward,84.23,1010.71,3905.4,24812.0,820.0,3.2,79.8
55,backward,358.19,4298.26,6212.4,-24804.0,820.0,3.2,79.8
55,optimizer,4.95,59.45,152.1,0.0,820.0,3.2,79.8
55,val_forward,84.69,254.07,3038.4,40.0,820.0,3.2,79.8
55,val_metrics,2.80,8.40,204.0,0.0,820.0,3.2,79.8
56,data_to_gpu,1.30,15.62,138.0,16.0,805.7,4.0,81.0
56,forward,84.29,1011.50,3905.4,24812.0,805.7,4.0,81.0
56,backward,388.79,4665.46,6212.4,-24804.0,805.7,4.0,81.0
56,optimizer,4.68,56.10,152.1,0.0,805.7,4.0,81.0
56,val_forward,84.87,254.60,3038.4,40.0,805.7,4.0,81.0
56,val_metrics,2.43,7.28,204.0,0.0,805.7,4.0,81.0
57,data_to_gpu,1.53,18.38,138.0,16.0,750.7,3.8,80.1
57,forward,84.17,1010.09,3905.4,24812.0,750.7,3.8,80.1
57,backward,343.18,4118.14,6212.4,-24804.0,750.7,3.8,80.1
57,optimizer,4.23,50.78,152.1,0.0,750.7,3.8,80.1
57,val_forward,84.68,254.04,3038.4,40.0,750.7,3.8,80.1
57,val_metrics,2.42,7.26,204.0,0.0,750.7,3.8,80.1
58,data_to_gpu,1.45,17.35,138.0,16.0,744.9,3.4,81.0
58,forward,84.16,1009.95,3905.4,24812.0,744.9,3.4,81.0
58,backward,374.46,4493.57,6212.4,-24804.0,744.9,3.4,81.0
58,optimizer,4.24,50.87,152.1,0.0,744.9,3.4,81.0
58,val_forward,84.77,254.32,3038.4,40.0,744.9,3.4,81.0
58,val_metrics,2.65,7.94,204.0,0.0,744.9,3.4,81.0
59,data_to_gpu,1.39,16.70,138.0,16.0,883.4,3.9,78.8
59,forward,84.19,1010.28,3905.4,24812.0,883.4,3.9,78.8
59,backward,349.71,4196.51,6212.4,-24804.0,883.4,3.9,78.8
59,optimizer,4.57,54.86,152.1,0.0,883.4,3.9,78.8
59,val_forward,84.81,254.43,3038.4,40.0,883.4,3.9,78.8
59,val_metrics,2.53,7.59,204.0,0.0,883.4,3.9,78.8
60,data_to_gpu,1.33,15.96,138.0,16.0,765.6,4.0,80.7
60,forward,84.18,1010.19,3905.4,24812.0,765.6,4.0,80.7
60,backward,368.64,4423.74,6212.4,-24804.0,765.6,4.0,80.7
60,optimizer,4.49,53.83,152.1,0.0,765.6,4.0,80.7
60,val_forward,84.84,254.53,3038.4,40.0,765.6,4.0,80.7
60,val_metrics,2.36,7.09,204.0,0.0,765.6,4.0,80.7
61,data_to_gpu,1.33,16.02,138.0,16.0,983.9,3.4,77.4
61,forward,84.17,1010.06,3905.4,24812.0,983.9,3.4,77.4
61,backward,346.71,4160.57,6212.4,-24804.0,983.9,3.4,77.4
61,optimizer,4.31,51.66,152.1,0.0,983.9,3.4,77.4
61,val_forward,84.60,253.81,3038.4,40.0,983.9,3.4,77.4
61,val_metrics,2.34,7.03,204.0,0.0,983.9,3.4,77.4
62,data_to_gpu,1.31,15.75,138.0,16.0,2304.7,3.8,60.8
62,forward,84.22,1010.63,3905.4,24812.0,2304.7,3.8,60.8
62,backward,268.31,3219.72,6212.4,-24804.0,2304.7,3.8,60.8
62,optimizer,4.17,50.01,152.1,0.0,2304.7,3.8,60.8
