epoch,train_loss,val_loss,dsc,iou
111,0.144055,0.231838,0.768346,0.796334
112,0.148875,0.228273,0.771884,0.802602
113,0.173835,0.234284,0.765946,0.804946
114,0.173871,0.223659,0.776583,0.799442
115,0.206427,0.235148,0.765082,0.786263
116,0.147755,0.235099,0.765054,0.781251
117,0.189441,0.231775,0.768434,0.802492
118,0.180203,0.239241,0.760958,0.770869
119,0.161992,0.241230,0.758929,0.784269
120,0.171475,0.232584,0.767609,0.778347
121,0.189376,0.231059,0.769115,0.794468
122,0.155589,0.224299,0.775785,0.787242
123,0.152557,0.226437,0.773758,0.796609
124,0.182841,0.243365,0.756751,0.750928
125,0.169911,0.227827,0.772356,0.793640
126,0.155852,0.230178,0.770004,0.786245
127,0.147556,0.229767,0.770427,0.796358
128,0.174411,0.231022,0.769194,0.792891
129,0.163436,0.230023,0.770197,0.798113
130,0.150465,0.230023,0.770197,0.798113
131,0.125860,0.231878,0.768299,0.791213
132,0.169578,0.231483,0.768712,0.792311
133,0.154080,0.233700,0.766490,0.809707
134,0.147929,0.237579,0.762571,0.768147
135,0.169931,0.239596,0.760562,0.765763
136,0.161899,0.233346,0.766752,0.786183
137,0.160403,0.226767,0.773435,0.797908
138,0.201837,0.231197,0.768879,0.786571
139,0.204679,0.228844,0.771283,0.786608
140,0.174032,0.242080,0.758023,0.784854
141,0.172034,0.248204,0.751927,0.727589
142,0.159903,0.243944,0.756278,0.793197
143,0.146404,0.243740,0.756428,0.757852
144,0.160732,0.231146,0.769131,0.803419
145,0.150130,0.246766,0.753368,0.773712
146,0.140552,0.231244,0.768913,0.812998
147,0.154179,0.243870,0.756327,0.757774
148,0.162477,0.235171,0.764964,0.787725
149,0.154224,0.236916,0.763226,0.782068
150,0.147729,0.236916,0.763226,0.782068
151,0.143132,0.235338,0.764811,0.787392
152,0.133169,0.237067,0.763061,0.781313
153,0.131499,0.239171,0.760977,0.781614
154,0.147489,0.240989,0.759115,0.759269
155,0.151995,0.243108,0.757053,0.796099
156,0.147257,0.248033,0.752149,0.775113
157,0.156239,0.239390,0.760785,0.793510
158,0.144425,0.246913,0.753259,0.792511
159,0.170919,0.231597,0.768548,0.794103
160,0.172698,0.241384,0.758748,0.779246
161,0.168291,0.233597,0.766555,0.829812
162,0.198912,0.237194,0.762934,0.822383
163,0.158478,0.249392,0.750689,0.758959
164,0.133772,0.241347,0.758794,0.764836
165,0.160047,0.239199,0.760970,0.764887
166,0.129087,0.231882,0.768253,0.790827
167,0.163977,0.231992,0.768125,0.791477
168,0.136370,0.231082,0.769082,0.805542
169,0.144991,0.230673,0.769448,0.804773
170,0.148755,0.230673,0.769448,0.804773
171,0.123360,0.231491,0.768638,0.801670
172,0.143153,0.233378,0.766761,0.803795
173,0.150941,0.237946,0.762203,0.779547
174,0.162656,0.242779,0.757376,0.782833
175,0.138806,0.238469,0.761747,0.805139
176,0.164944,0.245353,0.754803,0.759091
177,0.157891,0.234142,0.765976,0.790285
178,0.183639,0.253390,0.746758,0.762467
179,0.149444,0.234651,0.765516,0.805472
180,0.145177,0.229230,0.770899,0.793339
181,0.163639,0.255215,0.744949,0.769274
182,0.195998,0.239860,0.760296,0.799056
183,0.174952,0.243867,0.756293,0.762342
184,0.163550,0.229789,0.770373,0.842039
185,0.146480,0.239890,0.760284,0.794990
186,0.145323,0.245743,0.754413,0.769444
187,0.147394,0.233918,0.766193,0.788230
188,0.168871,0.234989,0.765177,0.791352
189,0.140494,0.236025,0.764095,0.790586
190,0.140384,0.236025,0.764095,0.790586
191,0.134128,0.236650,0.763447,0.789524
192,0.153460,0.234733,0.765346,0.792446
193,0.143184,0.242048,0.758078,0.762611
194,0.124370,0.233204,0.766937,0.787767
195,0.124970,0.245265,0.754823,0.763968
196,0.152072,0.243363,0.756798,0.776982
197,0.162448,0.239746,0.760351,0.754556
198,0.175709,0.264402,0.735664,0.708690
199,0.158169,0.237138,0.762996,0.767534
